id,SalePrice
1780,172323.14558858826
1781,120642.69901662903
1782,96033.87879542736
1783,153528.78985684272
1784,123152.92411033485
1785,115444.0003822167
1786,144365.2525693045
1787,173267.90412024743
1788,70731.37508877473
1789,96199.45868237052
1790,83531.91564592495
1791,190605.4253068974
1792,152575.7152645634
1793,133327.0635442491
1794,149962.04958273695
1795,128739.916647052
1796,127390.77711233428
1797,117858.39674421772
1798,115745.19021577832
1799,104457.28997830868
1800,123599.82136852716
1801,135508.0593274953
1802,129789.72673556185
1803,150679.96249922877
1804,141675.79596275033
1805,127971.69490787339
1806,111813.04365949797
1807,120838.27234059855
1808,108937.1774701024
1809,121382.35023058736
1810,143774.712187914
1811,109391.36724857209
1812,101765.40890069585
1813,135400.97873970738
1814,95968.22228445692
1815,56283.91848132989
1816,94505.71322355713
1817,118452.65181706224
1818,146070.880798543
1819,135817.15435185411
1820,46204.06634914656
1821,111208.45979329434
1822,144300.73203650778
1823,39060.37890311504
1824,126583.30595085699
1825,140272.31061945844
1826,103938.76334585014
1827,104123.10820630095
1828,115625.9999021398
1829,98568.2395652421
1830,149832.85830143007
1831,131405.66138800094
1832,112629.80563632982
1833,163328.42023639436
1834,117139.66239307438
1835,123503.38222977494
1836,149456.71862682773
1837,87243.78438713696
1838,121390.13096934129
1839,116670.7963810652
1840,143168.570270204
1841,134035.2648533824
1842,100313.39026686166
1843,133386.94877872927
1844,138571.58859084747
1845,141919.50398522356
1846,158093.49286560886
1847,173493.12134257559
1848,72559.22439082651
1849,103056.15649958097
1850,124210.01105630092
1851,128687.78354133778
1852,129301.62961705716
1853,121817.90691240228
1854,156313.84401753676
1855,155503.29440133792
1856,218660.74697592552
1857,143563.92582388123
1858,143539.72170124823
1859,116504.00214443725
1860,149259.23099177793
1861,116894.99317410012
1862,363489.28105761536
1863,345220.26610693935
1864,345256.80693278805
1865,347868.27935262455
1866,337746.81147110835
1867,234450.09123155402
1868,271716.71770985104
1869,201748.7058133269
1870,235458.24071724678
1871,240541.08217243847
1872,167241.96924915258
1873,235962.9715833711
1874,170245.25949173095
1875,203693.39558328883
1876,206864.28424603672
1877,206142.8346066492
1878,208823.50435547048
1879,134320.27384495514
1880,137625.02590979292
1881,249434.73277182065
1882,239448.81800689225
1883,180484.61586281328
1884,204854.51751499975
1885,222422.3198584693
1886,273566.42196858156
1887,222240.19369546475
1888,266985.82052338996
1889,165476.67088762455
1890,105424.52995745427
1891,119654.68452650942
1892,101246.74678616921
1893,143079.10562021338
1894,124198.27561062464
1895,139840.9020737463
1896,129532.29835525327
1897,113109.1270603532
1898,126150.11796666266
1899,153219.29987646118
1900,127764.47421673324
1901,180988.41783655604
1902,161071.381984039
1903,226780.1204458691
1904,154734.07951861998
1905,200091.88422479646
1906,118279.85548729077
1907,220263.4301234544
1908,111599.99583371377
1909,135845.120949046
1910,120909.64248128636
1911,221888.78134433585
1912,333591.61437685863
1913,139668.07245662413
1914,50310.27669262688
1915,304493.63804592635
1916,71420.25286265695
1917,233074.14189336827
1918,135034.9275775958
1919,153610.39061038717
1920,166101.67362600437
1921,394407.5121616302
1922,339814.0775704091
1923,221189.47788920437
1924,243488.23901553414
1925,199274.48275938927
1926,369137.63255202083
1927,132410.11278174154
1928,160890.32590187286
1929,122255.25230233504
1930,127673.4203577752
1931,139409.11011016436
1932,140147.27800568557
1933,207545.85414902787
1934,191871.6875999831
1935,176538.08414181013
1936,194826.36178046415
1937,180355.26398732906
1938,166413.74150199976
1939,266953.09169179754
1940,184842.99489608392
1941,171150.9792525528
1942,176987.30435347027
1943,224887.658525149
1944,362148.5660936608
1945,403610.1641307276
1946,154539.22954857454
1947,182511.67668239604
1948,172098.37406139282
1949,232920.50484271324
1950,189227.16568039652
1951,236444.1084378666
1952,208480.799635691
1953,168550.9391118594
1954,185831.84379521423
1955,127968.39262325481
1956,330887.46501699946
1957,148429.95553625486
1958,274396.69373354636
1959,134858.82911121703
1960,113428.90007337848
1961,121804.70330454242
1962,94796.75938293175
1963,106915.12650034702
1964,106888.38794258966
1965,147989.33529615338
1966,141562.89578352167
1967,289035.6446421147
1968,413877.04753976606
1969,370172.17192999896
1970,443717.81465834455
1971,478890.3184952871
1972,390790.3670831628
1973,262233.0774934861
1974,329627.59146136
1975,420718.12001200934
1976,283154.9670088474
1977,372524.2111341425
1978,357347.40014363755
1979,347731.0878541985
1980,207392.27187325092
1981,373772.77790272766
1982,222133.29641318333
1983,208118.90899308334
1984,166289.38471423837
1985,232190.8106958504
1986,203691.16738863048
1987,188566.79595048723
1988,171196.19826245873
1989,184293.2831254838
1990,206620.02203252542
1991,248191.30985023812
1992,219662.04529121725
1993,167232.5264704134
1994,224433.56150345525
1995,181092.22623297552
1996,266961.1990142252
1997,305833.5929108137
1998,315326.7149020927
1999,270455.08708847367
2000,325878.490307034
2001,259025.8494198072
2002,236106.99962234645
2003,245220.14771594352
2004,278939.5209565099
2005,222726.8130148292
2006,235244.9204047799
2007,240781.7710002323
2008,240663.21061431678
2009,206544.23139029957
2010,193456.0665046806
2011,132745.11680079615
2012,172411.04794991406
2013,183269.57583962465
2014,180086.57760991013
2015,205884.39009637912
2016,199609.05219160582
2017,185716.76478873988
2018,117090.8001546307
2019,139991.9893349918
2020,94726.17814183432
2021,101973.41793960228
2022,214787.64972642186
2023,142225.8632705158
2024,269341.81742640754
2025,338789.9513311003
2026,183447.42424261977
2027,160910.02202224132
2028,148210.94224534702
2029,167954.05875951445
2030,274570.5211953851
2031,241785.39189724275
2032,255194.57221842723
2033,260378.6887857479
2034,174521.11305252416
2035,235958.7076372415
2036,196484.58530595904
2037,224345.56120695997
2038,319443.76305185165
2039,223997.52222094795
2040,298795.4576041866
2041,325365.0910935722
2042,207105.05626910186
2043,180256.1356739357
2044,170532.8036974124
2045,203148.9208829009
2046,153767.80609883115
2047,140910.0630039846
2048,143293.5344168026
2049,146460.5072986038
2050,156190.23984831347
2051,102468.42535799764
2052,127903.78732946144
2053,149802.345668102
2054,117465.86884124397
2055,168639.47991431263
2056,139221.72798491005
2057,102125.54334175114
2058,212377.0951830804
2059,128313.7833137032
2060,175966.98586260757
2061,162032.48742693872
2062,134069.47154952728
2063,113372.76246874892
2064,134848.44646631705
2065,93457.60099265336
2066,150428.54821588466
2067,88235.2528738585
2068,147406.5958436722
2069,93560.92335451125
2070,130146.07649280026
2071,106170.11553926824
2072,137215.70339575084
2073,124776.86003972663
2074,134065.98641486902
2075,151588.58425877485
2076,124564.7353130578
2077,168499.10133223297
2078,134498.38528657414
2079,125678.72267308847
2080,117978.58764264135
2081,133670.45671586637
2082,123683.94758086791
2083,146586.17345662994
2084,121596.09395558461
2085,116264.7805971435
2086,112390.74871955787
2087,124301.76984517858
2088,94587.91050444983
2089,83645.54778037894
2090,118040.7726469713
2091,117102.82503566229
2092,117984.01137667721
2093,115148.60676152894
2094,103304.19392772259
2095,157383.92970109862
2096,85689.32979763696
2097,101722.44338224843
2098,153608.58015866642
2099,64893.32582820795
2100,105452.09836993227
2101,118150.12022482386
2102,116933.88166264397
2103,106830.96544253653
2104,119710.63722170626
2105,134255.91355506246
2106,128924.95590015547
2107,184604.39463955484
2108,119518.89653641645
2109,110533.14309527978
2110,110230.01467598425
2111,103722.30997690759
2112,134270.94370694723
2113,113900.13866437068
2114,132926.51080815098
2115,159655.67338189055
2116,90566.87007295692
2117,151665.42893563275
2118,118485.79523185313
2119,116888.4994918732
2120,108515.16248519672
2121,87133.49964418243
2122,118846.4914678249
2123,84675.2762319217
2124,155663.07725429724
2125,119894.87577364042
2126,144477.67419946205
2127,127141.8873216342
2128,115203.38726948433
2129,85856.08017447818
2130,127758.03584118986
2131,125691.44028520839
2132,103834.36719649224
2133,108997.59704961651
2134,120584.0303467338
2135,106092.21965659873
2136,81427.30774834951
2137,110250.0091075411
2138,129106.48751462996
2139,144582.75360423466
2140,138463.37032742077
2141,148586.1786339323
2142,127815.10614752969
2143,139350.869323028
2144,127506.3001322969
2145,136256.55373200457
2146,177175.07443610678
2147,182102.69029196893
2148,116753.16023778851
2149,130393.12500772199
2150,235846.80513422302
2151,131310.1173987312
2152,161121.07728283075
2153,184295.46801113914
2154,105935.97587595282
2155,129127.26589088226
2156,284102.01464295934
2157,242211.730175157
2158,229785.50889197053
2159,206754.6692615667
2160,175450.2868819584
2161,224282.46234564664
2162,464168.5524033086
2163,371027.393940215
2164,251405.27193750892
2165,205953.1188437368
2166,174720.88926293058
2167,228897.08085317072
2168,207657.3924602412
2169,194811.20728437588
2170,184435.36863912153
2171,159714.61622876348
2172,127719.31512075484
2173,190911.68549757314
2174,226268.00724085857
2175,302341.56071520725
2176,306668.7263643418
2177,241887.6501296022
2178,205185.96562350518
2179,139049.99601201838
2180,208505.5380094355
2181,189160.24695272231
2182,218778.044135833
2183,184396.9530632426
2184,124585.71525196961
2185,118651.68619288351
2186,168218.05800700196
2187,145238.7753162805
2188,153680.6859448208
2189,284246.52701398754
2190,81373.94875066409
2191,79011.43016975374
2192,87515.7288069398
2193,115722.73921312518
2194,106650.11488325715
2195,176708.63359995253
2196,109724.60668767478
2197,127822.89720704057
2198,168202.52085608107
2199,216503.59925479657
2200,150949.45458871618
2201,149443.3478796172
2202,231720.3007996439
2203,133548.7898339069
2204,194299.84409396673
2205,113611.85505441173
2206,160963.95120826014
2207,219539.48220785198
2208,273876.51553254
2209,285432.0048955353
2210,121854.16705315745
2211,111069.30040996362
2212,129425.76614655767
2213,109481.03859238137
2214,134857.17446909807
2215,105879.56902731865
2216,153505.66867211726
2217,38230.88973271222
2218,65791.24030393915
2219,61643.918358367635
2220,60996.96530307093
2221,306830.4490312079
2222,286190.75331524527
2223,276906.27753502876
2224,200410.682672827
2225,127326.00256550251
2226,196090.02369869995
2227,193280.29457663975
2228,251342.28248970257
2229,247548.13829647374
2230,156074.70370825968
2231,220832.4041815328
2232,183375.25762884007
2233,176987.37006426818
2234,241969.97806453428
2235,221719.661935416
2236,249776.93753708058
2237,316387.88271719345
2238,186711.6380024355
2239,92111.09298689477
2240,154904.9503978937
2241,144442.23801245433
2242,118991.23773592067
2243,119008.59852206959
2244,99599.89288480407
2245,101567.26847427107
2246,136892.38967542024
2247,108651.69103968854
2248,130652.01618496455
2249,115311.78628603328
2250,124338.12317709853
2251,233400.42637072384
2252,178244.71384057385
2253,159879.99943925595
2254,179675.4751820316
2255,191847.2767755375
2256,168363.21252679452
2257,220429.89771452724
2258,151241.54151149315
2259,172138.5011580676
2260,137611.62316631404
2261,197275.33434095507
2262,213253.57784373997
2263,377893.2442875631
2264,619872.0397593095
2265,141215.38099896998
2266,313521.36221552873
2267,392779.95364404755
2268,543248.9735704171
2269,141711.81855907643
2270,190044.8241900944
2271,209211.20282648815
2272,185972.44922683097
2273,147569.37234791683
2274,190015.5777501425
2275,161850.65268080684
2276,193091.51720813927
2277,196391.31013997176
2278,139377.97007729815
2279,130253.16795109742
2280,111850.89689462449
2281,163920.29390268816
2282,181782.9608557836
2283,104934.16252768089
2284,106158.1162638242
2285,149758.79477568215
2286,134713.57599270355
2287,358950.50988915743
2288,287506.9139355459
2289,368826.6165391366
2290,492192.59926535975
2291,333762.60283757
2292,424539.4313835105
2293,492012.3042392329
2294,409492.8469825377
2295,514754.9404874666
2296,275613.11441621097
2297,333664.0096786903
2298,352218.81494626025
2299,362108.9019964769
2300,347430.43761299946
2301,305319.02554626693
2302,258180.21255101837
2303,247369.44759079523
2304,255675.758487453
2305,204452.71048173966
2306,197134.89736615965
2307,203316.8099882519
2308,236064.11525824756
2309,282664.7612060097
2310,222833.20708567175
2311,215604.993682515
2312,168974.3735137686
2313,169004.0335969325
2314,167524.53319040756
2315,183001.21534987856
2316,188503.27647119583
2317,180558.1118865016
2318,175491.45089951897
2319,179314.56962036685
2320,185929.67508345537
2321,240366.03873371353
2322,185514.93221387189
2323,189650.73029192493
2324,178164.73786816536
2325,214755.2713832649
2326,175068.89216515713
2327,203938.39290106323
2328,213883.82133834859
2329,197011.97262794117
2330,186339.29189937748
2331,352542.70873236656
2332,415946.21577654843
2333,323566.7290242704
2334,252625.03327329815
2335,263875.8711330949
2336,310040.6612795369
2337,193515.26901726236
2338,260932.44146527737
2339,220751.42667454603
2340,375248.0482669213
2341,209101.1442934666
2342,232703.7049377599
2343,234137.9144065968
2344,212676.27178415968
2345,230799.85840340887
2346,211349.31807367352
2347,195510.92716558743
2348,236860.88451422806
2349,178692.86978132013
2350,295816.7969823097
2351,252964.27859834707
2352,249179.27340070446
2353,252598.82994605496
2354,144515.41256377305
2355,144015.5668510959
2356,150333.1303037784
2357,192473.1858254832
2358,189032.42883375895
2359,131874.10595066397
2360,120106.20838788665
2361,161049.64238010763
2362,264914.85817987233
2363,150018.89749609417
2364,152732.88964849766
2365,215098.76143893
2366,200573.37539407803
2367,227625.24228543584
2368,226603.5995997137
2369,216617.48786993846
2370,172164.73594480174
2371,163279.1792092507
2372,196830.60280632158
2373,293229.63563247526
2374,331236.37712319795
2375,246089.4990453219
2376,302094.76980704867
2377,348971.238166488
2378,152588.2104800358
2379,211569.64846499864
2380,144605.52309180223
2381,175860.11413942656
2382,200386.9792627389
2383,192945.42342960762
2384,234852.88262179086
2385,164908.79556727162
2386,129426.9300550869
2387,129060.25519442484
2388,103702.49246675776
2389,117714.2449243389
2390,148516.22544330574
2391,144008.68814682637
2392,112349.64335114688
2393,176773.57272114477
2394,133837.96231297837
2395,222783.9795642719
2396,139150.74781783568
2397,224674.19261784063
2398,125632.3283135449
2399,80189.613529051
2400,79312.46900498465
2401,134509.3223471713
2402,136325.28010884355
2403,150549.96690669286
2404,156113.56286150875
2405,157700.14324638527
2406,138278.00745040202
2407,126187.83507982348
2408,134733.14389420341
2409,118485.64753506462
2410,160792.58016598708
2411,110607.50142549134
2412,151603.58992790795
2413,128721.14916638465
2414,164317.26208032417
2415,129253.70569609443
2416,112095.6142321982
2417,129764.58732065733
2418,136649.48802109042
2419,131310.6293848655
2420,123370.7399693847
2421,188978.83370359353
2422,98622.95673936779
2423,116998.28570180609
2424,134620.8779253257
2425,205499.5764868203
2426,136979.1086604637
2427,125467.13238653433
2428,172079.62387716546
2429,118905.05350076401
2430,134125.93468986824
2431,110427.15918296562
2432,151570.81214290854
2433,146001.73216263126
2434,144569.33769128716
2435,142183.41698996758
2436,117235.70438282068
2437,110451.98548570578
2438,129177.05489971318
2439,92626.58639597567
2440,124596.71059970891
2441,100862.44961457048
2442,89757.85045582941
2443,119139.89716274892
2444,129701.11074016138
2445,100398.58453115984
2446,132921.97248163013
2447,164951.76099708938
2448,146910.2426877915
2449,113617.96811012588
2450,144055.27272586324
2451,113642.79159331738
2452,186590.7592288168
2453,97204.99436173688
2454,111655.14411136365
2455,105375.8622118813
2456,115105.6820260804
2457,141966.9233272792
2458,137724.61212542123
2459,111062.256152943
2460,137231.55684592863
2461,127988.50723344195
2462,135308.3152941972
2463,133179.67859814843
2464,169886.49834166217
2465,130144.58182700165
2466,118167.80435436543
2467,131928.63588922017
2468,70014.9058075342
2469,82708.29052171113
2470,191515.82926849453
2471,211810.67389039698
2472,156050.63770979692
2473,125454.77023202532
2474,142478.42352568783
2475,218273.2736439094
2476,123719.83107276216
2477,116563.97817055252
2478,157073.03717935592
2479,106047.32059461171
2480,147185.32592924076
2481,124754.58348660222
2482,125401.7356686996
2483,114558.7376118384
2484,121684.3867276337
2485,133200.62323835967
2486,158566.11729179893
2487,150565.88623596675
2488,166916.47084732653
2489,153565.28151768658
2490,141949.84396715078
2491,81080.8798031006
2492,189863.52104768145
2493,146822.8246393634
2494,127377.57497577721
2495,77637.39004022081
2496,230178.6231990548
2497,152270.6164315546
2498,116806.15204836406
2499,79068.35845916359
2500,131806.7203519462
2501,147655.53567314742
2502,149630.77048928195
2503,97422.1295454241
2504,270782.72564438556
2505,233052.38821783673
2506,242175.03233230297
2507,286036.4415699675
2508,239855.23337953215
2509,211082.10177312046
2510,215809.3558803821
2511,169823.71607129203
2512,200052.03559634023
2513,213998.0728263392
2514,302252.58805170853
2515,161533.75943433974
2516,181916.00211961774
2517,158749.59888745775
2518,159912.71772005034
2519,238315.44243098845
2520,221316.2326413687
2521,184032.92807828967
2522,226151.5008138666
2523,122363.43096135245
2524,137051.0008041692
2525,155683.79217227604
2526,142504.29276989526
2527,116506.45018828512
2528,144315.22509136095
2529,89873.5192729515
2530,131585.42919186837
2531,262099.86808962488
2532,226778.89191109093
2533,192141.94073662092
2534,230435.92335052972
2535,303704.25239100837
2536,238630.48622629588
2537,251645.1409148368
2538,176711.2372933716
2539,181856.33924173462
2540,182743.00834211265
2541,179381.44717077207
2542,161307.14736673434
2543,118791.615839407
2544,122111.85662189194
2545,131079.98378524094
2546,124432.48222622053
2547,135287.83076314145
2548,164244.63063035297
2549,160333.66405174517
2550,708094.6418885593
2551,133538.3419378968
2552,137426.58117108615
2553,71600.47279356825
2554,91290.58540751193
2555,99455.75419557616
2556,101563.23509560362
2557,108113.30964112519
2558,142001.30861502935
2559,129508.9060466765
2560,158519.12333606597
2561,160699.40473219592
2562,141436.63815461932
2563,162268.74438299573
2564,244393.4025433033
2565,159733.50758967325
2566,180487.25649595106
2567,143463.13477371194
2568,217912.25976282617
2569,237789.37195504774
2570,116148.37859734471
2571,201447.39149610748
2572,145958.66076538948
2573,211980.65632174443
2574,231368.26242519487
2575,127490.62611253787
2576,127398.88711404426
2577,126069.37334114057
2578,92809.70429700601
2579,52235.29659574793
2580,72288.80746468977
2581,87969.70568750975
2582,92063.67545485524
2583,294115.4153801967
2584,172376.1601681341
2585,189804.1857638738
2586,219455.2130287354
2587,204929.45913081855
2588,145400.01564048274
2589,154424.05730926243
2590,211533.41438398478
2591,212549.64646882177
2592,204208.23157818083
2593,243302.37213637662
2594,176898.01190617695
2595,206434.567081344
2596,286046.32163069356
2597,188567.21162663662
2598,292655.9990112661
2599,421023.1339871935
2600,194559.61373727853
2601,127833.05515680418
2602,81611.69336836098
2603,94896.13883479702
2604,89884.30385505957
2605,75791.13766865875
2606,135077.78780654576
2607,212729.51568171763
2608,179523.23411845654
2609,170331.58605449204
2610,104071.19643278327
2611,187211.35058036158
2612,157693.8905429688
2613,133255.91917408843
2614,120760.90025537623
2615,151196.38776857275
2616,150096.15938920196
2617,183143.24019174237
2618,168110.82853181346
2619,194080.37388056365
2620,200371.81881217955
2621,176405.14038530595
2622,175259.06562388895
2623,236396.22191095937
2624,312337.4176436811
2625,290675.175792691
2626,172692.8479231211
2627,173125.4174049108
2628,543460.8266786701
2629,537937.2655582
2630,403197.5371780411
2631,496244.746781622
2632,430664.0491291363
2633,315961.7373273212
2634,437217.98374957504
2635,150084.7920650477
2636,177728.53653604703
2637,164334.52065527166
2638,251810.52574541498
2639,180022.86354152084
2640,155805.9495469131
2641,114232.0398623852
2642,178081.86347382452
2643,103171.04595480501
2644,116045.608322284
2645,107836.62486396462
2646,97536.71356357509
2647,105618.17602192654
2648,151550.58238717393
2649,166855.11819108424
2650,141929.08392861614
2651,142854.91672335542
2652,428482.5846291673
2653,259389.36712807615
2654,264406.20435858506
2655,427016.7378057635
2656,324627.21922730573
2657,364291.43201765773
2658,309264.1728272549
2659,304526.132159779
2660,365771.2098827986
2661,362836.3584345773
2662,373539.01617739437
2663,294671.6184903852
2664,278233.3542405247
2665,359120.2467387174
2666,296074.75755489076
2667,172662.20910921783
2668,179379.67474143486
2669,181653.9613633911
2670,272239.041726036
2671,183915.76259493845
2672,201897.37344611378
2673,201353.77916110674
2674,191086.34466858482
2675,178085.31896216402
2676,188180.28886421074
2677,202663.12904554268
2678,239521.66180610942
2679,270111.61367012386
2680,292355.980414646
2681,423047.1420690922
2682,319693.3588683584
2683,585437.3092090855
2684,309014.8278264402
2685,321328.13999490184
2686,246860.71290281456
2687,320170.88959290605
2688,217564.6102168365
2689,211895.72253108054
2690,446051.7574176037
2691,190333.73338179843
2692,144375.6859328667
2693,203976.80484993753
2694,130957.71413542567
2695,192179.49407563123
2696,182148.22160418652
2697,196074.76744710407
2698,163482.79717319307
2699,167259.3642906078
2700,160864.35010409646
2701,145322.66741743218
2702,103902.37990928217
2703,111949.04454460151
2704,142540.56015524289
2705,110652.21854562452
2706,110277.44212692344
2707,113280.22767297924
2708,127668.458877287
2709,101808.18174676728
2710,127756.21553349702
2711,438754.53477280476
2712,397438.4604621676
2713,180416.8485838352
2714,149404.44291055223
2715,168232.90869804646
2716,143503.0144105039
2717,200415.02197918767
2718,231221.99418235858
2719,165513.28700891012
2720,171794.47307783045
2721,136183.0603157532
2722,163228.5631529862
2723,140827.7263017509
2724,126828.54679127102
2725,133084.13158387243
2726,152822.4404091782
2727,183039.30796340594
2728,185044.8113322997
2729,156448.86282154857
2730,149581.41074924057
2731,123458.82474538611
2732,129520.52547341549
2733,168247.85739507957
2734,125081.60628560823
2735,145678.79520427887
